diseases,shortness of breath,sharp chest pain,dizziness,cough,skin swelling,leg pain,sharp abdominal pain,vomiting,headache,nausea
marijuana abuse,0,0,0,0,0,0,0,0,0,0
marijuana abuse,0,0,0,0,0,0,0,0,0,0
marijuana abuse,0,0,0,0,0,0,0,0,0,0
marijuana abuse,0,0,0,0,0,0,0,0,0,0
marijuana abuse,0,0,0,0,0,0,0,0,0,0
marijuana abuse,0,0,0,0,0,0,0,0,0,0
marijuana abuse,0,0,0,0,0,0,0,0,0,0
marijuana abuse,0,0,0,0,0,0,0,0,0,0
marijuana abuse,0,0,0,0,0,0,0,0,0,0
marijuana abuse,0,0,0,0,0,0,0,0,0,0
marijuana abuse,0,0,0,0,0,0,0,0,0,0
marijuana abuse,0,0,0,0,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,0,1,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,0,1,0,0,0,0,0,0
mastoiditis,0,0,0,0,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,0,1,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,0,1,0,0,0,0,0,0
mastoiditis,0,0,0,0,0,0,0,0,0,0
mastoiditis,0,0,1,0,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,0,1,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,0,1,0,0,0,0,0,0
mastoiditis,0,0,0,1,0,0,0,0,0,0
mastoiditis,0,0,1,0,0,0,0,0,0,0
mastoiditis,0,0,0,1,0,0,0,0,0,0
mastoiditis,0,0,0,1,0,0,0,0,0,0
mastoiditis,0,0,0,0,0,0,0,0,0,0
mastoiditis,0,0,0,1,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,0,1,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,0,1,0,0,0,0,0,0
mastoiditis,0,0,1,0,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,0,1,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,0,1,0,0,0,0,0,0
mastoiditis,0,0,1,0,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,0,0,0,0,0,0,0,0
mastoiditis,0,0,1,0,0,0,0,0,0,0
mastoiditis,0,0,1,0,0,0,0,0,0,0
mastoiditis,0,0,0,1,0,0,0,0,0,0
mastoiditis,0,0,0,0,0,0,0,0,0,0
mastoiditis,0,0,1,1,0,0,0,0,0,0
mastoiditis,0,0,1,0,0,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,1,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
melanoma,0,0,0,0,0,0,0,0,0,0
meniere disease,0,0,1,0,0,0,0,0,1,1
meniere disease,0,0,1,0,0,0,0,0,1,1
meniere disease,0,0,1,0,0,0,0,0,1,0
meniere disease,0,0,1,0,0,0,0,0,0,1
meniere disease,0,0,1,0,0,0,0,0,1,1
meniere disease,0,0,0,0,0,0,0,0,1,0
meniere disease,0,0,0,0,0,0,0,0,1,1
meniere disease,0,0,0,0,0,0,0,0,0,0
meniere disease,0,0,1,0,0,0,0,0,0,0
meniere disease,0,0,0,0,0,0,0,0,1,0
meniere disease,0,0,0,0,0,0,0,0,0,1
meniere disease,0,0,0,0,0,0,0,0,0,1
meniere disease,0,0,0,0,0,0,0,0,1,0
meniere disease,0,0,1,0,0,0,0,0,0,1
meniere disease,0,0,0,0,0,0,0,0,1,1
meniere disease,0,0,0,0,0,0,0,0,0,1
meniere disease,0,0,0,0,0,0,0,0,1,0
meniere disease,0,0,1,0,0,0,0,0,0,0
meniere disease,0,0,1,0,0,0,0,0,0,0
meniere disease,0,0,0,0,0,0,0,0,0,1
meniere disease,0,0,1,0,0,0,0,0,1,0
meniere disease,0,0,1,0,0,0,0,0,0,1
meniere disease,0,0,0,0,0,0,0,0,0,0
meniere disease,0,0,1,0,0,0,0,0,1,0
meniere disease,0,0,0,0,0,0,0,0,1,1
meniere disease,0,0,0,0,0,0,0,0,1,1
meniere disease,0,0,1,0,0,0,0,0,1,0
meniere disease,0,0,1,0,0,0,0,0,0,1
meniere disease,0,0,0,0,0,0,0,0,1,1
meniere disease,0,0,0,0,0,0,0,0,1,0
meniere disease,0,0,1,0,0,0,0,0,1,1
meniere disease,0,0,0,0,0,0,0,0,0,1
meniere disease,0,0,0,0,0,0,0,0,0,1
meniere disease,0,0,1,0,0,0,0,0,0,1
meniere disease,0,0,0,0,0,0,0,0,1,1
meniere disease,0,0,1,0,0,0,0,0,0,0
meniere disease,0,0,1,0,0,0,0,0,1,0
meniere disease,0,0,0,0,0,0,0,0,1,1
meniere disease,0,0,0,0,0,0,0,0,1,0
meniere disease,0,0,1,0,0,0,0,0,0,1
meniere disease,0,0,1,0,0,0,0,0,0,1
meniere disease,0,0,0,0,0,0,0,0,0,0
meniere disease,0,0,1,0,0,0,0,0,0,0
meniere disease,0,0,1,0,0,0,0,0,0,0
meniere disease,0,0,0,0,0,0,0,0,1,0
meniere disease,0,0,1,0,0,0,0,0,1,0
meniere disease,0,0,1,0,0,0,0,0,0,1
meniere disease,0,0,1,0,0,0,0,0,0,0
meniere disease,0,0,0,0,0,0,0,0,0,1
meniere disease,0,0,1,0,0,0,0,0,0,0
meningitis,0,0,0,1,0,0,0,0,0,1
meningitis,0,0,0,1,0,0,0,1,1,1
meningitis,0,0,0,1,0,0,0,1,1,1
meningitis,0,0,0,0,0,0,0,1,1,1
meningitis,0,0,0,1,0,0,0,0,1,1
meningitis,0,0,0,1,0,0,0,0,1,1
meningitis,0,0,0,1,0,0,0,1,0,1
meningitis,0,0,0,1,0,0,0,0,0,1
meningitis,0,0,0,1,0,0,0,0,0,1
meningitis,0,0,0,1,0,0,0,0,1,0
meningitis,0,0,0,1,0,0,0,0,0,1
meningitis,0,0,0,1,0,0,0,1,1,1
meningitis,0,0,0,1,0,0,0,1,1,0
meningitis,0,0,0,1,0,0,0,0,1,1
meningitis,0,0,0,1,0,0,0,1,1,1
meningitis,0,0,0,1,0,0,0,0,0,1
meningitis,0,0,0,1,0,0,0,1,1,0
meningitis,0,0,0,0,0,0,0,1,1,1
meningitis,0,0,0,0,0,0,0,1,0,0
meningitis,0,0,0,1,0,0,0,0,0,1
meningitis,0,0,0,1,0,0,0,1,0,1
meningitis,0,0,0,1,0,0,0,1,0,1
meningitis,0,0,0,0,0,0,0,1,1,1
meningitis,0,0,0,1,0,0,0,1,0,0
meningitis,0,0,0,1,0,0,0,0,0,1
meningitis,0,0,0,0,0,0,0,1,1,1
meningitis,0,0,0,1,0,0,0,0,0,0
meningitis,0,0,0,0,0,0,0,1,0,1
meningitis,0,0,0,1,0,0,0,0,0,1
meningitis,0,0,0,0,0,0,0,0,1,1
meningitis,0,0,0,1,0,0,0,1,1,1
meningitis,0,0,0,1,0,0,0,1,0,1
meningitis,0,0,0,1,0,0,0,0,1,1
meningitis,0,0,0,1,0,0,0,0,0,1
meningitis,0,0,0,1,0,0,0,1,1,1
meningitis,0,0,0,1,0,0,0,1,0,1
meningitis,0,0,0,1,0,0,0,1,1,1
meningitis,0,0,0,1,0,0,0,0,1,1
meningitis,0,0,0,1,0,0,0,1,1,1
meningitis,0,0,0,1,0,0,0,1,0,1
meningitis,0,0,0,1,0,0,0,0,1,1
meningitis,0,0,0,1,0,0,0,1,0,1
meningitis,0,0,0,1,0,0,0,0,0,1
meningitis,0,0,0,1,0,0,0,1,0,1
meningitis,0,0,0,0,0,0,0,1,1,0
meningitis,0,0,0,1,0,0,0,1,1,1
meningitis,0,0,0,1,0,0,0,0,0,0
meningitis,0,0,0,1,0,0,0,0,0,0
meningitis,0,0,0,1,0,0,0,0,0,1
meningitis,0,0,0,1,0,0,0,1,0,1
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
menopause,0,0,0,0,0,0,0,0,0,0
migraine,0,0,0,0,0,0,0,0,1,0
migraine,0,0,1,0,0,0,0,1,0,0
migraine,0,0,1,0,0,0,0,1,0,0
migraine,0,0,1,0,0,0,0,0,1,1
migraine,0,0,1,0,0,0,0,1,1,0
migraine,0,0,1,0,0,0,0,1,1,1
migraine,0,0,1,0,0,0,0,0,0,1
migraine,0,0,0,0,0,0,0,1,0,0
migraine,0,0,1,0,0,0,0,1,1,1
migraine,0,0,0,0,0,0,0,1,0,1
migraine,0,0,0,0,0,0,0,1,1,1
migraine,0,0,0,0,0,0,0,0,1,1
migraine,0,0,1,0,0,0,0,0,0,0
migraine,0,0,1,0,0,0,0,0,1,0
migraine,0,0,0,0,0,0,0,1,1,1
migraine,0,0,0,0,0,0,0,1,1,0
migraine,0,0,1,0,0,0,0,0,0,1
migraine,0,0,0,0,0,0,0,0,0,1
migraine,0,0,0,0,0,0,0,0,1,1
migraine,0,0,1,0,0,0,0,0,0,0
migraine,0,0,0,0,0,0,0,1,0,1
migraine,0,0,1,0,0,0,0,0,1,1
migraine,0,0,1,0,0,0,0,1,0,1
migraine,0,0,0,0,0,0,0,1,0,1
migraine,0,0,0,0,0,0,0,0,0,1
migraine,0,0,0,0,0,0,0,1,0,1
migraine,0,0,0,0,0,0,0,0,0,1
migraine,0,0,0,0,0,0,0,0,1,0
migraine,0,0,1,0,0,0,0,0,1,1
migraine,0,0,1,0,0,0,0,1,1,0
migraine,0,0,0,0,0,0,0,0,0,0
migraine,0,0,1,0,0,0,0,1,1,0
migraine,0,0,0,0,0,0,0,0,1,1
migraine,0,0,0,0,0,0,0,0,0,1
migraine,0,0,1,0,0,0,0,0,0,0
migraine,0,0,1,0,0,0,0,0,1,0
migraine,0,0,1,0,0,0,0,1,0,0
migraine,0,0,1,0,0,0,0,0,0,1
migraine,0,0,0,0,0,0,0,0,1,1
migraine,0,0,1,0,0,0,0,1,0,0
migraine,0,0,1,0,0,0,0,0,0,0
migraine,0,0,1,0,0,0,0,1,0,0
migraine,0,0,1,0,0,0,0,0,1,0
migraine,0,0,1,0,0,0,0,1,0,0
migraine,0,0,0,0,0,0,0,1,0,1
migraine,0,0,0,0,0,0,0,1,1,1
migraine,0,0,1,0,0,0,0,1,1,1
migraine,0,0,1,0,0,0,0,1,0,0
migraine,0,0,0,0,0,0,0,0,1,1
migraine,0,0,1,0,0,0,0,0,1,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,0,0,0,0
missed abortion,0,0,0,0,0,0,1,0,0,0
mitral valve disease,1,0,1,0,0,0,0,0,0,0
mitral valve disease,0,1,0,0,0,0,0,0,0,0
mitral valve disease,0,0,1,0,0,0,0,0,0,0
mitral valve disease,1,1,1,0,0,0,0,0,0,0
mitral valve disease,1,1,0,0,0,0,0,0,0,0
mitral valve disease,0,1,0,0,0,0,0,0,0,0
mitral valve disease,0,1,1,0,0,0,0,0,0,0
mitral valve disease,1,1,1,0,0,0,0,0,0,0
mitral valve disease,1,0,1,0,0,0,0,0,0,0
mitral valve disease,1,0,0,0,0,0,0,0,0,0
mitral valve disease,1,0,0,0,0,0,0,0,0,0
mitral valve disease,1,0,1,0,0,0,0,0,0,0
mitral valve disease,1,1,1,0,0,0,0,0,0,0
mitral valve disease,0,0,0,0,0,0,0,0,0,0
mitral valve disease,1,1,1,0,0,0,0,0,0,0
mitral valve disease,1,1,0,0,0,0,0,0,0,0
mitral valve disease,1,1,0,0,0,0,0,0,0,0
mitral valve disease,1,0,0,0,0,0,0,0,0,0
mitral valve disease,0,0,0,0,0,0,0,0,0,0
mitral valve disease,0,1,0,0,0,0,0,0,0,0
mitral valve disease,0,0,0,0,0,0,0,0,0,0
mitral valve disease,1,0,1,0,0,0,0,0,0,0
mitral valve disease,0,1,1,0,0,0,0,0,0,0
mitral valve disease,0,0,1,0,0,0,0,0,0,0
mitral valve disease,1,0,0,0,0,0,0,0,0,0
mitral valve disease,1,1,1,0,0,0,0,0,0,0
mitral valve disease,0,0,0,0,0,0,0,0,0,0
mitral valve disease,1,0,1,0,0,0,0,0,0,0
mitral valve disease,1,0,0,0,0,0,0,0,0,0
mitral valve disease,1,1,0,0,0,0,0,0,0,0
mitral valve disease,1,0,1,0,0,0,0,0,0,0
mitral valve disease,0,1,1,0,0,0,0,0,0,0
mitral valve disease,0,1,0,0,0,0,0,0,0,0
mitral valve disease,1,0,1,0,0,0,0,0,0,0
mitral valve disease,1,1,1,0,0,0,0,0,0,0
mitral valve disease,1,1,0,0,0,0,0,0,0,0
mitral valve disease,1,1,1,0,0,0,0,0,0,0
mitral valve disease,1,1,0,0,0,0,0,0,0,0
mitral valve disease,1,1,1,0,0,0,0,0,0,0
mitral valve disease,0,1,1,0,0,0,0,0,0,0
mitral valve disease,0,1,0,0,0,0,0,0,0,0
mitral valve disease,1,0,0,0,0,0,0,0,0,0
mitral valve disease,1,1,0,0,0,0,0,0,0,0
mitral valve disease,1,0,1,0,0,0,0,0,0,0
mitral valve disease,1,1,0,0,0,0,0,0,0,0
mitral valve disease,0,1,1,0,0,0,0,0,0,0
mitral valve disease,1,1,0,0,0,0,0,0,0,0
mitral valve disease,1,1,0,0,0,0,0,0,0,0
mitral valve disease,1,1,1,0,0,0,0,0,0,0
mitral valve disease,1,1,0,0,0,0,0,0,0,0
mittelschmerz,0,0,0,0,0,0,1,0,0,0
mittelschmerz,0,0,0,0,0,0,1,1,0,0
mittelschmerz,0,0,0,0,0,0,1,0,0,0
mittelschmerz,0,0,0,0,0,0,0,1,0,0
mittelschmerz,0,0,0,0,0,0,1,0,0,0
mittelschmerz,0,0,0,0,0,0,0,1,0,0
mittelschmerz,0,0,0,0,0,0,0,1,0,0
mittelschmerz,0,0,0,0,0,0,1,1,0,0
mittelschmerz,0,0,0,0,0,0,0,1,0,0
mittelschmerz,0,0,0,0,0,0,1,1,0,0
mittelschmerz,0,0,0,0,0,0,0,1,0,0
mittelschmerz,0,0,0,0,0,0,1,0,0,0
mittelschmerz,0,0,0,0,0,0,1,0,0,0
mittelschmerz,0,0,0,0,0,0,0,1,0,0
mittelschmerz,0,0,0,0,0,0,1,0,0,0
mittelschmerz,0,0,0,0,0,0,1,0,0,0
mittelschmerz,0,0,0,0,0,0,0,1,0,0
mittelschmerz,0,0,0,0,0,0,1,1,0,0
mittelschmerz,0,0,0,0,0,0,1,1,0,0
mittelschmerz,0,0,0,0,0,0,1,1,0,0
mittelschmerz,0,0,0,0,0,0,1,0,0,0
mittelschmerz,0,0,0,0,0,0,1,1,0,0
mittelschmerz,0,0,0,0,0,0,1,0,0,0
mittelschmerz,0,0,0,0,0,0,0,1,0,0
mittelschmerz,0,0,0,0,0,0,0,1,0,0
mittelschmerz,0,0,0,0,0,0,0,0,0,0
mittelschmerz,0,0,0,0,0,0,1,1,0,0
mittelschmerz,0,0,0,0,0,0,0,1,0,0
mittelschmerz,0,0,0,0,0,0,1,1,0,0
mittelschmerz,0,0,0,0,0,0,1,1,0,0
mittelschmerz,0,0,0,0,0,0,0,0,0,0
mittelschmerz,0,0,0,0,0,0,0,1,0,0
mittelschmerz,0,0,0,0,0,0,1,1,0,0
mittelschmerz,0,0,0,0,0,0,0,0,0,0
mittelschmerz,0,0,0,0,0,0,0,0,0,0
mittelschmerz,0,0,0,0,0,0,0,1,0,0
mittelschmerz,0,0,0,0,0,0,1,0,0,0
mittelschmerz,0,0,0,0,0,0,0,1,0,0
mittelschmerz,0,0,0,0,0,0,1,0,0,0
mittelschmerz,0,0,0,0,0,0,0,0,0,0
mittelschmerz,0,0,0,0,0,0,0,0,0,0
mittelschmerz,0,0,0,0,0,0,1,0,0,0
mittelschmerz,0,0,0,0,0,0,1,1,0,0
mittelschmerz,0,0,0,0,0,0,0,0,0,0
mittelschmerz,0,0,0,0,0,0,0,0,0,0
mittelschmerz,0,0,0,0,0,0,1,1,0,0
mittelschmerz,0,0,0,0,0,0,1,1,0,0
mittelschmerz,0,0,0,0,0,0,0,1,0,0
mittelschmerz,0,0,0,0,0,0,0,1,0,0
mittelschmerz,0,0,0,0,0,0,1,1,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,0,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
molluscum contagiosum,0,0,0,0,1,0,0,0,0,0
mononeuritis,0,0,0,0,0,1,0,0,0,0
mononeuritis,0,0,0,0,0,1,0,0,0,0
mononeuritis,0,0,0,0,0,1,0,0,0,0
mononeuritis,0,0,0,0,0,0,0,0,0,0
mononeuritis,0,0,0,0,0,1,0,0,0,0
mononeuritis,0,0,0,0,0,1,0,0,0,0
mononeuritis,0,0,0,0,0,0,0,0,0,0
mononeuritis,0,0,0,0,0,1,0,0,0,0
mononeuritis,0,0,0,0,0,1,0,0,0,0
mononeuritis,0,0,0,0,0,1,0,0,0,0
mononeuritis,0,0,0,0,0,0,0,0,0,0
mononeuritis,0,0,0,0,0,1,0,0,0,0
mononeuritis,0,0,0,0,0,0,0,0,0,0
mononeuritis,0,0,0,0,0,1,0,0,0,0
mononeuritis,0,0,0,0,0,1,0,0,0,0
mononeuritis,0,0,0,0,0,1,0,0,0,0
